Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,50.595001,51.169998,50.349998,50.500000,49.970497,1625800
2018-12-18,51.235001,51.544998,51.195000,51.294998,50.757160,2247000
2018-12-19,51.325001,51.990002,51.099998,51.555000,51.014431,2579200
2018-12-20,51.930000,52.250000,51.264999,51.400002,50.861057,1622600
2018-12-21,51.055000,51.084999,50.139999,50.200001,49.673641,1535000
2018-12-24,50.090000,50.549999,49.825001,50.099998,49.574688,635200
2018-12-26,50.514999,51.264999,50.514999,50.994999,50.460304,1283000
2018-12-27,50.395000,51.224998,50.380001,51.130001,50.593895,1601800
2018-12-28,51.200001,52.005001,51.000000,51.570000,51.029278,1037400
2018-12-31,51.794998,51.889999,51.005001,51.794998,51.251919,1112200
2019-01-02,51.384998,51.924999,51.384998,51.834999,51.291496,824400
2019-01-03,51.060001,51.285000,50.794998,50.910000,50.376194,948000
2019-01-04,51.195000,51.974998,51.139999,51.790001,51.246967,1104600
2019-01-07,51.540001,51.705002,51.185001,51.525002,50.984749,1117800
2019-01-08,51.174999,52.049999,51.055000,51.904999,51.360760,1693400
2019-01-09,51.855000,51.915001,51.154999,51.450001,50.910534,1895400
2019-01-10,51.360001,51.459999,51.005001,51.340000,50.801685,797200
2019-01-11,51.060001,51.474998,51.005001,51.320000,50.781898,704800
2019-01-14,50.930000,50.930000,50.404999,50.430000,49.901230,1183200
2019-01-15,50.709999,51.134998,50.669998,51.134998,50.598835,1132600
2019-01-16,51.020000,51.555000,50.740002,51.099998,50.564205,1254400
2019-01-17,51.115002,51.535000,51.055000,51.435001,50.895695,1009800
2019-01-18,51.384998,51.709999,51.189999,51.674999,51.133175,1236000
2019-01-22,51.299999,51.599998,50.665001,50.959999,50.425671,1779200
2019-01-23,50.849998,50.930000,50.134998,50.185001,49.658798,1572600
2019-01-24,50.220001,50.340000,49.590000,49.625000,49.104668,3368000
2019-01-25,49.924999,50.099998,49.505001,49.570000,49.050251,1468800
2019-01-28,49.505001,49.505001,48.974998,49.080002,48.565388,1351600
2019-01-29,48.799999,48.900002,48.040001,48.250000,47.744087,1693600
2019-01-30,48.205002,48.205002,47.250000,47.869999,47.368069,2743400
2019-01-31,48.410000,49.365002,48.275002,49.110001,48.595070,1864600
2019-02-01,49.080002,49.660000,48.970001,49.529999,49.010666,1463200
2019-02-04,49.485001,49.595001,48.974998,49.529999,49.010666,1099200
2019-02-05,49.785000,49.994999,49.509998,49.919998,49.396576,817600
2019-02-06,49.985001,50.285000,49.764999,50.130001,49.604374,674600
2019-02-07,50.044998,50.384998,50.029999,50.294998,49.767643,1649000
2019-02-08,50.224998,50.525002,50.009998,50.145000,49.619217,767800
2019-02-11,50.535000,51.049999,50.150002,50.275002,49.747856,1024200
2019-02-12,50.849998,51.040001,50.724998,50.994999,50.460304,1449000
2019-02-13,50.865002,50.865002,50.345001,50.695000,50.163452,1376400
2019-02-14,50.110001,50.369999,50.020000,50.115002,49.589535,1405400
2019-02-15,49.895000,50.185001,49.494999,50.090000,49.564796,1558400
2019-02-19,49.619999,49.735001,49.029999,49.169998,48.654442,2082800
2019-02-20,49.665001,49.950001,49.570000,49.825001,49.302574,1705800
2019-02-21,49.834999,50.259998,49.715000,50.040001,49.515320,879600
2019-02-22,49.895000,50.325001,49.750000,50.119999,49.594479,1178400
2019-02-25,50.270000,51.209999,50.270000,50.935001,50.400936,1121800
2019-02-26,50.349998,50.615002,50.080002,50.410000,49.881439,970400
2019-02-27,49.970001,50.235001,49.549999,50.169998,49.643951,845800
2019-02-28,50.130001,50.810001,50.049999,50.560001,50.029865,1924600
2019-03-01,50.279999,50.485001,49.799999,50.220001,49.693432,1525000
2019-03-04,50.025002,50.244999,49.775002,50.220001,49.693432,1175800
2019-03-05,50.580002,51.330002,50.580002,51.189999,50.653259,1227000
2019-03-06,51.154999,51.639999,50.810001,51.490002,50.950119,2458600
2019-03-07,51.709999,51.709999,51.285000,51.375000,50.836323,1037400
2019-03-08,51.555000,52.064999,51.555000,51.990002,51.444874,1188600
2019-03-11,52.340000,53.224998,52.340000,53.125000,52.567970,2327800
2019-03-12,53.465000,54.115002,53.389999,53.955002,53.389267,1696600
2019-03-13,54.549999,55.430000,54.500000,55.220001,54.641006,1881200
2019-03-14,54.955002,55.259998,54.860001,55.224998,54.645950,1151400
2019-03-15,55.625000,56.279999,55.625000,55.990002,55.402931,1367400
2019-03-18,56.365002,56.945000,56.279999,56.764999,56.169807,1180200
2019-03-19,56.849998,56.919998,56.189999,56.250000,55.660206,1409800
2019-03-20,56.950001,57.419998,56.834999,56.990002,56.392452,1547400
2019-03-21,56.805000,57.174999,56.709999,56.919998,56.323181,906400
2019-03-22,56.470001,56.630001,56.119999,56.160000,55.571152,1094600
2019-03-25,56.459999,56.669998,55.945000,56.084999,55.496937,1583400
2019-03-26,56.950001,57.580002,56.945000,57.474998,56.872356,1209400
2019-03-27,57.125000,57.139999,56.555000,57.105000,56.506245,1131600
2019-03-28,56.955002,57.130001,56.779999,56.814999,56.219280,851000
2019-03-29,57.200001,57.955002,57.064999,57.955002,57.347328,1749400
2019-04-01,58.080002,58.125000,57.099998,57.650002,57.045525,984800
2019-04-02,57.575001,58.044998,57.380001,57.794998,57.189003,1291000
2019-04-03,57.895000,58.029999,57.570000,57.660000,57.055420,967600
2019-04-04,57.395000,57.419998,56.869999,57.049999,56.451817,1305800
2019-04-05,57.424999,57.564999,57.075001,57.139999,56.540874,782000
2019-04-08,56.700001,57.134998,56.560001,57.125000,56.526031,962200
2019-04-09,56.645000,57.220001,56.485001,57.029999,56.432026,1294000
2019-04-10,56.314999,56.525002,55.900002,56.514999,55.922428,2023800
2019-04-11,56.625000,56.840000,56.235001,56.459999,55.868000,834200
2019-04-12,56.705002,56.744999,56.529999,56.715000,56.120331,880400
2019-04-15,56.865002,57.139999,56.700001,57.070000,56.471607,876600
2019-04-16,57.290001,57.820000,57.220001,57.715000,57.109844,643400
2019-04-17,57.939999,58.055000,57.310001,57.720001,57.114796,1345400
2019-04-18,57.570000,57.994999,57.445000,57.959999,57.352276,1074000
2019-04-22,56.950001,57.685001,56.514999,57.549999,56.946571,1183800
2019-04-23,57.064999,57.290001,56.525002,57.084999,56.486446,1322600
2019-04-24,57.310001,58.115002,57.189999,58.000000,57.391857,1554400
2019-04-25,57.455002,57.645000,56.759998,57.419998,56.817936,1969400
2019-04-26,57.560001,57.924999,57.375000,57.595001,56.991104,1019400
2019-04-29,57.544998,57.785000,56.985001,57.270000,56.669510,907000
2019-04-30,57.505001,57.799999,57.235001,57.325001,56.723934,1471000
2019-05-01,57.605000,58.785000,57.369999,58.099998,57.490807,1242800
2019-05-02,58.840000,59.915001,58.660000,59.639999,59.014660,1298600
2019-05-03,59.799999,60.320000,59.580002,59.945000,59.316463,1452200
2019-05-06,59.049999,59.355000,58.610001,59.215000,58.594120,928800
2019-05-07,58.834999,59.040001,58.474998,58.680000,58.064728,1513800
2019-05-08,58.419998,58.419998,57.555000,57.779999,57.174160,1414400
2019-05-09,57.485001,58.070000,57.125000,57.950001,57.342381,1042000
2019-05-10,58.080002,58.775002,57.939999,58.560001,57.945984,925800
2019-05-13,57.724998,57.845001,57.160000,57.730000,57.124687,866400
2019-05-14,58.150002,58.595001,57.590000,58.084999,57.475964,897200
2019-05-15,57.930000,58.134998,57.365002,57.445000,56.842674,1099400
2019-05-16,58.000000,58.770000,57.950001,58.509998,57.896507,1561800
2019-05-17,58.759998,59.154999,58.250000,58.450001,57.837139,2165600
2019-05-20,60.264999,62.275002,60.160000,61.939999,61.290539,4291200
2019-05-21,61.384998,61.525002,60.605000,61.500000,60.855156,1864600
2019-05-22,61.500000,61.669998,61.224998,61.355000,60.711678,1293600
2019-05-23,59.849998,59.990002,59.500000,59.700001,59.074032,2049200
2019-05-24,60.450001,61.650002,60.419998,61.360001,60.716625,1505600
2019-05-28,61.369999,62.139999,61.369999,62.009998,61.359810,1750800
2019-05-29,61.779999,61.895000,61.215000,61.639999,60.993690,1199800
2019-05-30,62.095001,62.360001,61.820000,61.980000,61.330124,900200
2019-05-31,61.500000,62.095001,61.365002,62.080002,61.429077,902400
2019-06-03,62.500000,63.654999,62.500000,63.020000,62.359219,1389800
2019-06-04,63.299999,63.634998,62.259998,63.630001,62.962826,2214000
2019-06-05,63.869999,64.400002,63.404999,64.014999,63.343784,1436600
2019-06-06,63.500000,63.935001,62.939999,63.869999,63.200306,1608000
2019-06-07,64.129997,64.595001,63.654999,64.375000,63.700012,940200
2019-06-10,64.500000,64.800003,64.055000,64.315002,63.640648,1663800
2019-06-11,64.419998,65.195000,64.014999,65.080002,64.397621,1705400
2019-06-12,64.830002,64.855003,63.924999,64.144997,63.472424,1799800
2019-06-13,64.410004,64.410004,63.500000,63.724998,63.056828,936000
2019-06-14,63.570000,64.385002,63.535000,64.150002,63.477371,824000
2019-06-17,64.019997,64.275002,63.445000,63.525002,62.858925,1008400
2019-06-18,63.855000,64.125000,63.299999,63.404999,62.740185,1204000
2019-06-19,63.279999,63.435001,62.785000,63.325001,62.981865,1234000
2019-06-20,63.755001,64.385002,63.700001,64.379997,64.031151,998800
2019-06-21,63.900002,63.900002,62.814999,63.404999,63.061432,1213600
2019-06-24,63.450001,64.139999,63.365002,63.764999,63.419479,986800
2019-06-25,63.955002,64.000000,63.400002,63.770000,63.424458,1173600
2019-06-26,64.125000,64.250000,63.750000,63.895000,63.548779,1791800
2019-06-27,63.900002,64.470001,63.900002,64.385002,64.036125,895200
2019-06-28,64.580002,65.044998,64.230003,65.019997,64.667679,1489600
2019-07-01,65.425003,65.644997,64.790001,65.485001,65.130165,1234800
2019-07-02,65.589996,65.889999,65.000000,65.650002,65.294266,904000
2019-07-03,65.449997,65.849998,65.339996,65.654999,65.299240,419800
2019-07-05,65.690002,65.870003,64.595001,64.894997,64.543358,1354600
2019-07-08,63.825001,63.950001,63.090000,63.099998,62.758083,1810800
2019-07-09,62.849998,62.849998,62.025002,62.209999,61.872910,1925600
2019-07-10,62.750000,63.724998,62.544998,63.384998,63.041538,1949600
2019-07-11,63.474998,64.135002,63.285000,64.025002,63.678074,1142600
2019-07-12,63.750000,63.785000,62.865002,62.974998,62.633759,996800
2019-07-15,63.215000,63.570000,62.875000,62.965000,62.623817,1045800
2019-07-16,63.084999,63.110001,62.564999,62.625000,62.285660,896400
2019-07-17,62.724998,62.980000,62.430000,62.959999,62.618843,793800
2019-07-18,63.070000,63.674999,62.865002,63.540001,63.195702,1061000
2019-07-19,62.700001,62.755001,60.950001,61.680000,61.345783,2090800
2019-07-22,60.544998,60.744999,58.430000,58.750000,58.431660,3416000
2019-07-23,58.305000,58.580002,57.099998,57.654999,57.342587,4125400
2019-07-24,57.974998,58.875000,57.930000,58.424999,58.108418,1899800
2019-07-25,58.689999,58.895000,58.145000,58.205002,57.889610,1420000
2019-07-26,58.424999,58.424999,57.549999,57.580002,57.268002,1922600
2019-07-29,57.605000,57.665001,57.165001,57.500000,57.188431,1262200
2019-07-30,57.445000,57.494999,56.825001,56.950001,56.641411,1593600
2019-07-31,57.195000,57.715000,57.169998,57.490002,57.288132,2325200
2019-08-01,57.270000,58.105000,56.990002,57.290001,57.088833,1210800
2019-08-02,56.790001,57.205002,56.770000,56.910000,56.710167,1317200
2019-08-05,55.555000,55.674999,54.564999,54.720001,54.527859,2229400
2019-08-06,55.275002,56.090000,55.275002,55.895000,55.698734,1289600
2019-08-07,55.334999,56.029999,55.060001,55.459999,55.265259,2326400
2019-08-08,56.685001,57.220001,56.230000,56.294998,56.097324,2819600
2019-08-09,57.000000,57.285000,56.424999,56.435001,56.236835,1645200
2019-08-12,56.195000,56.685001,56.000000,56.490002,56.291645,801600
2019-08-13,55.535000,55.700001,55.105000,55.549999,55.354942,1605800
2019-08-14,55.430000,55.445000,54.419998,54.549999,54.358456,1505600
2019-08-15,54.599998,54.994999,54.490002,54.869999,54.677330,1037400
2019-08-16,55.009998,55.375000,54.645000,55.250000,55.055996,1545000
2019-08-19,55.154999,55.375000,54.439999,54.439999,54.248840,1030400
2019-08-20,54.845001,54.930000,54.459999,54.695000,54.502945,1340800
2019-08-21,55.000000,55.000000,54.650002,54.674999,54.483017,1746000
2019-08-22,53.959999,54.000000,52.645000,52.680000,52.495022,2930400
2019-08-23,53.380001,54.169998,52.869999,53.070000,52.883652,4554000
2019-08-26,54.525002,54.590000,53.380001,53.500000,53.312141,4370400
2019-08-27,53.650002,54.279999,53.645000,54.000000,53.810387,2682800
2019-08-28,53.834999,53.834999,53.174999,53.470001,53.282249,1335800
2019-08-29,53.305000,53.654999,53.099998,53.470001,53.282249,1043000
2019-08-30,53.915001,54.235001,53.759998,53.900002,53.710739,1535000
2019-09-03,53.320000,53.369999,52.474998,52.505001,52.320637,1516400
2019-09-04,53.459999,53.459999,52.665001,52.669998,52.485054,3260400
2019-09-05,53.005001,53.180000,51.470001,51.785000,51.603165,4577800
2019-09-06,51.994999,52.790001,51.994999,52.154999,51.971863,3264600
2019-09-09,52.174999,52.880001,52.000000,52.165001,51.981831,1929200
2019-09-10,52.340000,52.340000,51.615002,51.865002,51.682884,1406800
2019-09-11,52.240002,52.610001,52.025002,52.500000,52.315655,2880400
2019-09-12,53.095001,53.160000,52.325001,52.459999,52.275791,2781000
2019-09-13,52.750000,53.040001,52.375000,52.485001,52.300705,1604600
2019-09-16,52.035000,52.294998,51.689999,51.924999,51.742672,1402000
2019-09-17,51.500000,52.165001,51.275002,51.930000,51.747654,992200
2019-09-18,51.500000,51.869999,51.084999,51.455002,51.274323,1217600
2019-09-19,51.255001,51.755001,51.025002,51.275002,51.094955,1427600
2019-09-20,56.040001,56.490002,55.755001,56.090000,55.893047,6198000
2019-09-23,58.500000,59.240002,57.730000,59.180000,58.972198,4681600
2019-09-24,58.799999,59.285000,57.845001,57.910000,57.706657,3587200
2019-09-25,57.500000,57.520000,56.715000,57.505001,57.303082,4884200
2019-09-26,58.740002,59.430000,58.340000,59.020000,58.812759,2947000
2019-09-27,59.740002,59.750000,57.790001,58.250000,58.045464,2607800
2019-09-30,57.810001,58.000000,56.779999,57.049999,56.849674,2002800
2019-10-01,57.430000,57.529999,56.639999,57.419998,57.218376,1517300
2019-10-02,56.770000,57.000000,56.320000,56.470001,56.271713,1754600
2019-10-03,56.720001,57.639999,56.470001,57.619999,57.417675,1785700
2019-10-04,55.849998,56.000000,54.660000,55.220001,55.026104,2907600
2019-10-07,54.930000,55.840000,54.849998,55.810001,55.614033,2183800
2019-10-08,55.639999,55.939999,55.549999,55.930000,55.733608,2535600
2019-10-09,56.799999,57.189999,56.700001,56.779999,56.580624,1312100
2019-10-10,56.330002,56.430000,55.740002,56.419998,56.221886,1713500
2019-10-11,56.590000,56.840000,55.869999,56.040001,55.843224,1011500
2019-10-14,55.840000,55.980000,55.360001,55.810001,55.614033,830200
2019-10-15,56.209999,57.259998,55.779999,57.029999,56.829746,1673000
2019-10-16,56.919998,57.549999,56.540001,57.330002,57.128696,1655300
2019-10-17,57.529999,58.230000,57.529999,57.700001,57.497395,1495100
2019-10-18,57.840000,58.090000,56.970001,57.070000,56.869606,1143700
2019-10-21,57.270000,58.779999,57.130001,58.610001,58.404198,1195900
2019-10-22,58.919998,59.400002,58.650002,58.779999,58.573601,1551500
2019-10-23,58.900002,59.380001,58.820000,59.369999,59.161530,1834000
2019-10-24,59.330002,59.950001,59.169998,59.930000,59.719563,2076000
2019-10-25,59.669998,60.380001,59.380001,60.099998,59.888966,2172400
2019-10-28,60.490002,60.810001,60.049999,60.090000,59.879002,1429000
2019-10-29,60.160000,60.970001,60.160000,60.750000,60.536686,1546800
2019-10-30,60.750000,61.259998,60.480000,61.230000,61.014999,1533700
2019-10-31,60.810001,61.240002,60.669998,61.090000,60.875492,2153700
2019-11-01,61.700001,61.770000,60.990002,61.570000,61.353806,1558500
2019-11-04,61.570000,61.820000,61.060001,61.639999,61.423557,1164100
2019-11-05,61.750000,61.950001,60.930000,60.990002,60.775845,2050500
2019-11-06,61.320000,62.189999,60.860001,62.110001,61.891911,1077900
2019-11-07,62.799999,63.009998,62.169998,62.270000,62.051346,936700
2019-11-08,62.130001,62.400002,61.740002,61.810001,61.592964,1119700
2019-11-11,61.910000,62.400002,61.810001,61.849998,61.632820,575000
2019-11-12,61.910000,62.240002,61.540001,61.570000,61.353806,1017500
2019-11-13,61.299999,61.880001,61.070000,61.500000,61.284050,961600
2019-11-14,61.500000,62.200001,61.439999,62.090000,61.871979,1328500
2019-11-15,62.299999,62.480000,61.720001,61.959999,61.742435,903500
2019-11-18,61.799999,61.880001,61.310001,61.389999,61.174435,1060800
2019-11-19,61.509998,61.619999,61.119999,61.419998,61.204330,1244600
2019-11-20,61.240002,62.099998,61.240002,61.770000,61.553104,1038300
2019-11-21,61.900002,62.009998,61.430000,61.689999,61.473381,1701700
2019-11-22,61.500000,61.910000,61.380001,61.610001,61.393665,780100
2019-11-25,62.000000,62.459999,61.959999,62.389999,62.170925,1671200
2019-11-26,62.110001,62.770000,62.099998,62.730000,62.509731,929700
2019-11-27,62.720001,63.470001,62.470001,63.389999,63.167412,1012400
2019-11-29,62.549999,62.549999,61.340000,61.750000,61.533173,938500
2019-12-02,61.820000,62.000000,61.410000,61.970001,61.752403,1095400
2019-12-03,61.369999,61.840000,61.209999,61.610001,61.393665,890100
2019-12-04,61.869999,62.599998,61.869999,62.380001,62.160961,1408400
2019-12-05,62.230000,62.509998,61.799999,62.430000,62.210785,1149200
2019-12-06,62.400002,62.410000,61.560001,62.389999,62.170925,1232900
2019-12-09,62.299999,62.450001,61.950001,62.299999,62.081242,957500
2019-12-10,62.650002,63.220001,62.480000,62.980000,62.758854,1527000
2019-12-11,62.980000,63.200001,62.549999,63.189999,62.968117,1209800
2019-12-12,63.779999,63.959999,63.320000,63.439999,63.217236,980100
2019-12-13,63.709999,64.000000,63.389999,63.450001,63.227203,1215000
2019-12-16,63.200001,63.439999,62.529999,63.259998,63.037868,1133700
2019-12-17,63.889999,64.500000,63.820000,64.370003,64.143974,1918100
2019-12-18,65.000000,65.379997,64.589996,64.750000,64.522636,1371500
2019-12-19,64.589996,64.809998,64.120003,64.150002,63.924747,1031600
2019-12-20,64.809998,64.839996,64.279999,64.400002,64.173866,971100
2019-12-23,64.410004,64.489998,63.639999,63.770000,63.546082,994100
2019-12-24,63.450001,63.849998,63.279999,63.779999,63.556046,475100
2019-12-26,62.990002,63.639999,62.930000,63.299999,63.077728,703700
2019-12-27,63.639999,63.689999,62.970001,63.110001,62.888397,733300
2019-12-30,63.520000,63.700001,62.790001,62.939999,62.718994,980200
2019-12-31,62.820000,63.400002,62.730000,63.369999,63.147484,514300
2020-01-02,63.860001,64.190002,63.299999,63.700001,63.476326,1115700
2020-01-03,62.930000,63.090000,61.959999,62.009998,61.792259,1491700
2020-01-06,61.000000,61.310001,60.369999,60.910000,60.696121,2323000
2020-01-07,61.279999,61.470001,60.689999,60.689999,60.476894,1228400
2020-01-08,60.709999,61.630001,60.700001,61.340000,61.124611,1744100
2020-01-09,62.049999,62.540001,61.970001,62.520000,62.300468,1456000
2020-01-10,62.709999,62.810001,61.880001,61.900002,61.682648,1222400
2020-01-13,62.750000,63.139999,62.450001,62.849998,62.629311,1726200
2020-01-14,62.849998,63.230000,62.529999,62.810001,62.589451,1011200
2020-01-15,62.919998,63.139999,62.150002,62.459999,62.240681,963200
2020-01-16,62.810001,62.810001,61.590000,61.639999,61.423557,1721300
2020-01-17,61.700001,61.860001,61.349998,61.740002,61.523209,1156100
2020-01-21,60.950001,60.950001,58.970001,59.090000,58.882515,2682400
2020-01-22,59.590000,59.970001,58.799999,58.900002,58.693180,2249300
2020-01-23,59.080002,59.270000,58.650002,58.740002,58.533745,1506600
2020-01-24,59.349998,59.980000,59.009998,59.230000,59.022022,1549100
2020-01-27,58.320000,58.369999,57.910000,58.060001,57.856133,1081400
2020-01-28,58.200001,58.430000,57.470001,58.000000,57.796341,1667500
2020-01-29,58.540001,58.540001,57.820000,58.110001,57.905956,2261100
2020-01-30,57.709999,57.840000,57.200001,57.590000,57.387779,1508800
2020-01-31,57.340000,57.610001,56.939999,57.279999,57.078869,2357000
2020-02-03,57.209999,57.709999,57.070000,57.560001,57.357887,1744000
2020-02-04,58.520000,59.439999,58.509998,58.950001,58.743004,1770400
2020-02-05,59.779999,59.790001,58.680000,58.980000,58.772900,1759500
2020-02-06,59.380001,59.619999,59.130001,59.580002,59.370796,1032800
2020-02-07,59.220001,59.419998,58.730000,58.759998,58.553669,948700
2020-02-10,58.650002,59.220001,58.650002,58.849998,58.643353,632000
2020-02-11,59.459999,60.330002,59.230000,59.540001,59.330933,1179800
2020-02-12,59.970001,60.139999,59.509998,59.810001,59.599987,706200
2020-02-13,59.650002,60.060001,59.200001,59.730000,59.520264,1210500
2020-02-14,58.950001,59.000000,58.450001,58.740002,58.533745,1037900
2020-02-18,58.169998,58.869999,57.840000,58.750000,58.543709,1357500
2020-02-19,58.970001,59.020000,58.230000,58.439999,58.234795,1230400
2020-02-20,58.020000,58.459999,57.599998,57.970001,57.766449,1612600
2020-02-21,57.799999,58.070000,57.180000,57.520000,57.318027,1186600
2020-02-24,56.369999,57.040001,56.139999,56.590000,56.391293,1864300
2020-02-25,57.240002,57.410000,55.700001,55.720001,55.524349,1952000
2020-02-26,56.110001,56.759998,55.389999,55.430000,55.235367,2549000
2020-02-27,55.480000,55.830002,54.820000,54.990002,54.796913,3772200
2020-02-28,54.029999,55.139999,53.360001,54.849998,54.657398,3037100
2020-03-02,53.740002,54.720001,53.720001,54.650002,54.458107,2298000
2020-03-03,54.580002,55.349998,53.270000,53.720001,53.531372,3280000
2020-03-04,53.049999,53.279999,52.669998,52.980000,52.793968,3261200
2020-03-05,52.720001,52.889999,51.330002,51.490002,51.309200,3500000
2020-03-06,50.720001,51.610001,50.299999,51.400002,51.219517,5047600
2020-03-09,49.310001,49.990002,48.000000,49.189999,49.017273,3550100
2020-03-10,50.279999,50.810001,48.959999,50.689999,50.512009,3282000
2020-03-11,49.799999,50.169998,48.160000,48.389999,48.220085,2632500
2020-03-12,44.790001,45.549999,43.450001,44.750000,44.592865,3941500
2020-03-13,49.099998,50.360001,46.340000,47.669998,47.502613,3731200
2020-03-16,43.000000,45.430000,42.889999,43.139999,42.988518,3796000
2020-03-17,43.520000,46.950001,43.520000,46.740002,46.575882,4635900
2020-03-18,40.950001,41.919998,38.529999,41.220001,41.075264,5996000
2020-03-19,39.700001,40.000000,35.070000,36.340000,36.212399,10068000
2020-03-20,37.000000,37.520000,35.599998,35.779999,35.654362,7248100
2020-03-23,32.669998,33.000000,29.500000,29.959999,29.854799,9778600
2020-03-24,32.580002,35.270000,31.389999,32.990002,32.874161,9652700
2020-03-25,34.880001,37.580002,34.529999,37.000000,36.870079,4702000
2020-03-26,38.509998,41.580002,38.509998,41.220001,41.075264,5986900
2020-03-27,39.369999,40.660000,37.070000,39.310001,39.171970,5284400
2020-03-30,37.959999,38.820000,36.610001,38.759998,38.623898,3705800
2020-03-31,39.099998,39.500000,37.990002,38.459999,38.324951,3072500
2020-04-01,36.540001,37.139999,35.590000,36.060001,35.933380,2812600
2020-04-02,36.060001,37.590000,35.770000,37.570000,37.438076,3112700
2020-04-03,36.980000,37.049999,33.860001,34.590000,34.468540,3275400
2020-04-06,36.630001,38.520000,36.369999,36.950001,36.820255,4605100
2020-04-07,39.330002,39.450001,36.799999,37.020000,36.890011,3567800
2020-04-08,38.209999,39.180000,37.279999,38.840000,38.703617,2623300
2020-04-09,39.599998,41.669998,39.509998,40.759998,40.616875,2493400
2020-04-13,40.000000,40.360001,38.009998,39.650002,39.510777,2034200
2020-04-14,41.250000,41.509998,39.930000,41.000000,40.856033,1769000
2020-04-15,38.439999,39.150002,38.110001,38.590000,38.454498,1994300
2020-04-16,39.320000,39.500000,36.939999,37.700001,37.567623,3260600
2020-04-17,40.840000,41.340000,38.720001,39.970001,39.829651,5134500
2020-04-20,40.810001,42.330002,40.549999,41.389999,41.244663,2871300
2020-04-21,39.650002,40.299999,38.439999,38.970001,38.833164,2718600
2020-04-22,40.930000,41.049999,39.950001,40.779999,40.636806,2550400
2020-04-23,41.000000,41.840000,40.669998,40.880001,40.736458,2234200
2020-04-24,40.720001,40.799999,39.700001,39.950001,39.809723,1757300
2020-04-27,40.509998,40.740002,40.029999,40.590000,40.447475,2211700
2020-04-28,41.779999,42.369999,40.810001,40.840000,40.696594,2176900
2020-04-29,43.650002,44.919998,43.389999,44.910000,44.752304,3336200
2020-04-30,44.849998,44.849998,42.669998,43.349998,43.197781,2094200
2020-05-01,42.250000,42.320000,41.410000,42.099998,41.952171,1402300
2020-05-04,40.520000,40.959999,39.849998,40.700001,40.557087,2038600
2020-05-05,40.650002,41.660000,40.619999,40.759998,40.616875,1290000
2020-05-06,41.570000,41.689999,40.700001,40.740002,40.596947,1218300
2020-05-07,40.759998,41.630001,40.169998,40.310001,40.168457,2188500
2020-05-08,41.419998,41.669998,40.250000,40.590000,40.447475,2751800
2020-05-11,40.180000,40.200001,38.490002,38.520000,38.384743,4495800
2020-05-12,39.590000,41.750000,38.450001,40.380001,40.238213,7410100
2020-05-13,40.619999,40.619999,37.919998,37.980000,37.846638,6679400
2020-05-14,37.360001,38.410000,36.509998,37.590000,37.458008,7302000
2020-05-15,37.080002,37.310001,36.279999,36.439999,36.312046,5783000
2020-05-18,36.709999,36.990002,36.439999,36.529999,36.401730,7124300
2020-05-19,36.750000,36.830002,35.650002,35.869999,35.744045,3890000
2020-05-20,36.730000,37.959999,36.599998,37.770000,37.637375,2594400
2020-05-21,37.580002,38.040001,37.200001,37.200001,37.069378,2601300
2020-05-22,36.419998,36.730000,36.250000,36.720001,36.591064,1626000
2020-05-26,37.889999,38.099998,37.439999,37.599998,37.467972,3692300
2020-05-27,39.759998,40.900002,39.279999,40.820000,40.676666,5130100
2020-05-28,42.009998,42.009998,41.060001,41.099998,40.955681,5337400
2020-05-29,40.790001,41.990002,40.779999,41.830002,41.683121,2900000
2020-06-01,42.459999,43.209999,42.060001,42.509998,42.360729,2316300
2020-06-02,43.619999,44.680000,43.500000,44.599998,44.443390,3382800
2020-06-03,45.490002,46.150002,45.389999,46.090000,45.928162,3884200
2020-06-04,45.720001,46.220001,44.980000,45.380001,45.220654,3543600
2020-06-05,47.639999,47.650002,46.639999,47.610001,47.442825,3363600
2020-06-08,46.810001,47.000000,45.650002,45.830002,45.669075,2556100
2020-06-09,44.660000,44.680000,43.700001,43.869999,43.715954,3040000
2020-06-10,44.200001,44.380001,43.520000,43.630001,43.476799,1824600
2020-06-11,41.939999,42.180000,40.610001,40.730000,40.586983,4015700
2020-06-12,42.700001,43.090000,41.709999,42.330002,42.181366,2510600
2020-06-15,41.220001,42.230000,40.790001,41.779999,41.633293,2270800
2020-06-16,43.000000,43.470001,42.480000,42.720001,42.569996,1915800
2020-06-17,42.830002,43.000000,42.540001,42.720001,42.569996,1523100
2020-06-18,43.509998,44.419998,43.400002,43.750000,43.596378,1419500
2020-06-19,44.630001,45.080002,44.099998,44.689999,44.533077,2611700
2020-06-22,44.590000,45.119999,44.360001,44.720001,44.562973,1751900
2020-06-23,45.509998,46.230000,45.349998,45.430000,45.270477,2453300
2020-06-24,44.799999,44.799999,43.650002,44.110001,43.955112,1616500
2020-06-25,43.590000,45.930000,43.590000,45.650002,45.489708,2481200
2020-06-26,45.349998,46.000000,44.930000,45.090000,44.931671,2031000
2020-06-29,45.660000,45.849998,45.220001,45.619999,45.459812,2149200
2020-06-30,45.529999,45.630001,44.980000,45.459999,45.300373,1625000
2020-07-01,46.189999,48.209999,46.080002,47.930000,47.761700,3796800
2020-07-02,48.480000,48.720001,47.639999,47.759998,47.592297,1627800
